incoming_message_id,candidate_evidence_id,score,threshold,score_margin,qualification_rule,selected,material_relevance,notes,same_receiving_user,exists_in_message_history,duplicate_selected_id,selected_count_for_message,raw_similarity,quantized_similarity
msg_037,message_0151,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_037,message_0271,0.3285,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0585,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.18847937503173118,0.1885
msg_037,message_0001,0.3550,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0350,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.16501009018091556,0.1650
msg_037,message_0152,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_037,message_0100,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_007,message_0070,0.3393,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0193,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,1,0.14925959803733072,0.1493
msg_085,message_0263,0.1375,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0225,none,0,no,near threshold but not selected,1,1,0,1,0.10747131317835025,0.1075
msg_085,message_0174,0.0652,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0148,none,0,no,near threshold but not selected,1,1,0,1,0.03524903735444756,0.0352
msg_085,message_0412,0.0552,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0248,none,0,no,near threshold but not selected,1,1,0,1,0.02519475787775779,0.0252
msg_085,message_0369,0.0986,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0186,none,0,no,near threshold but not selected,1,1,0,1,0.09855021098655307,0.0986
msg_085,message_0221,1.1195,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.6395,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,1,0.9895093204461397,0.9895
msg_085,message_0053,0.0988,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0188,none,0,no,near threshold but not selected,1,1,0,1,0.09876088499289588,0.0988
msg_085,message_0023,0.1026,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0226,none,0,no,near threshold but not selected,1,1,0,1,0.10255344664787952,0.1026
msg_085,message_0264,0.0806,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0006,none,0,no,near threshold but not selected,1,1,0,1,0.05055546672708686,0.0506
msg_085,message_0045,0.1026,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0226,none,0,no,near threshold but not selected,1,1,0,1,0.10255344664787952,0.1026
msg_001,message_0057,0.4884,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0516,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,3,0.29838620931010335,0.2984
msg_001,message_0123,0.1038,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0238,none,0,no,near threshold but not selected,1,1,0,3,0.043771097960342786,0.0438
msg_001,message_0137,0.1424,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0124,none,0,no,near threshold but not selected,1,1,0,3,0.14240920899209883,0.1424
msg_001,message_0241,0.1911,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0011,none,0,no,near threshold but not selected,1,1,0,3,0.1310550746028943,0.1311
msg_001,message_0039,0.0875,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0075,none,0,no,near threshold but not selected,1,1,0,3,0.027526776439468867,0.0275
msg_001,message_0240,0.4661,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0739,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,3,0.2761248356748803,0.2761
msg_001,message_0226,0.0691,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0109,none,0,no,near threshold but not selected,1,1,0,3,0.0690996057596324,0.0691
msg_001,message_0171,0.1038,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0238,none,0,no,near threshold but not selected,1,1,0,3,0.043771097960342786,0.0438
msg_001,message_0139,0.4084,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0516,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,3,0.29838620931010335,0.2984
msg_001,message_0239,0.1474,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0174,none,0,no,near threshold but not selected,1,1,0,3,0.14735762247054052,0.1474
msg_001,message_0077,0.1038,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0238,none,0,no,near threshold but not selected,1,1,0,3,0.043771097960342786,0.0438
msg_001,message_0040,0.1037,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0237,none,0,no,near threshold but not selected,1,1,0,3,0.04365275985030874,0.0437
msg_001,message_0004,0.1474,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0174,none,0,no,near threshold but not selected,1,1,0,3,0.14735762247054052,0.1474
msg_021,message_0029,0.3649,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0449,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.17493041901626333,0.1749
msg_021,message_0237,0.0869,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0069,none,0,no,near threshold but not selected,1,1,0,5,0.02692213883503081,0.0269
msg_021,message_0044,0.3649,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0449,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.17493041901626333,0.1749
msg_021,message_0098,0.3699,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0499,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.1798804283479744,0.1799
msg_021,message_0068,0.3699,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0499,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.1798804283479744,0.1799
msg_021,message_0001,0.3184,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0016,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.12844977613109798,0.1284
msg_021,message_0020,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_028,message_0258,0.1820,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0080,none,0,no,near threshold but not selected,1,1,0,3,0.1220105155825431,0.1220
msg_028,message_0136,0.0738,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0062,none,0,no,near threshold but not selected,1,1,0,3,0.04379067911723277,0.0438
msg_028,message_0157,0.0960,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0160,none,0,no,near threshold but not selected,1,1,0,3,0.03604513234198767,0.0360
msg_028,message_0034,1.0435,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.5335,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,0.8834929468743234,0.8835
msg_028,message_0083,0.2035,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0135,none,0,no,near threshold but not selected,1,1,0,3,0.14347690368226387,0.1435
msg_028,message_0111,0.3151,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0251,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,3,0.15513048198093032,0.1551
msg_028,message_0018,0.1820,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0080,none,0,no,near threshold but not selected,1,1,0,3,0.1220105155825431,0.1220
msg_028,message_0017,0.1820,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0080,none,0,no,near threshold but not selected,1,1,0,3,0.1220105155825431,0.1220
msg_028,message_0112,0.4531,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0569,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,3,0.2931335892255445,0.2931
msg_028,message_0052,0.1401,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0199,none,0,no,near threshold but not selected,1,1,0,3,0.11012678804378308,0.1101
msg_012,message_0177,0.2997,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0297,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.15969026515820609,0.1597
msg_012,message_0194,0.4744,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0156,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.3343987241558612,0.3344
msg_012,message_0246,0.0762,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0038,none,0,no,near threshold but not selected,1,1,0,5,0.07617745727068857,0.0762
msg_012,message_0178,0.4744,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0156,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.3343987241558612,0.3344
msg_012,message_0064,0.0658,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0142,none,0,no,near threshold but not selected,1,1,0,5,0.06579964029001982,0.0658
msg_012,message_0245,0.0762,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0038,none,0,no,near threshold but not selected,1,1,0,5,0.07617745727068857,0.0762
msg_012,message_0247,0.4763,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0937,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.2562589685962598,0.2563
msg_012,message_0079,0.4942,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0758,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.27416054582080557,0.2742
msg_012,message_0063,0.1111,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0189,none,0,no,near threshold but not selected,1,1,0,5,0.11110054745048388,0.1111
msg_012,message_0005,0.0762,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0038,none,0,no,near threshold but not selected,1,1,0,5,0.07617745727068857,0.0762
msg_064,message_0253,0.0923,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0123,none,0,no,near threshold but not selected,1,1,0,4,0.06228083077525646,0.0623
msg_064,message_0019,0.1716,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0184,none,0,no,near threshold but not selected,1,1,0,4,0.11163203732478574,0.1116
msg_064,message_0201,0.3896,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0396,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,4,0.16958359474892423,0.1696
msg_064,message_0087,0.3896,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0396,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,4,0.16958359474892423,0.1696
msg_064,message_0147,0.1794,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0106,none,0,no,near threshold but not selected,1,1,0,4,0.11941797928303743,0.1194
msg_064,message_0024,0.3434,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0066,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,4,0.12337871115724464,0.1234
msg_064,message_0183,0.3896,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0396,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,4,0.16958359474892423,0.1696
msg_064,message_0252,0.1346,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0046,none,0,no,near threshold but not selected,1,1,0,4,0.13459048251563108,0.1346
msg_103,message_0231,0.5253,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0653,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.41532869569703007,0.4153
msg_103,message_0049,0.3694,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0606,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.2894296116101235,0.2894
msg_103,message_0095,0.0888,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0088,none,0,no,near threshold but not selected,1,1,0,5,0.05876510147554195,0.0588
msg_103,message_0390,0.0800,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0000,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_103,message_0401,0.1855,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0245,none,0,no,near threshold but not selected,1,1,0,5,0.10549333811232531,0.1055
msg_103,message_0065,0.6488,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2188,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.568803493915727,0.5688
msg_103,message_0382,0.6025,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1425,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.49249918554538225,0.4925
msg_103,message_0066,0.2447,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0347,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.16467297458814265,0.1647
msg_103,message_0114,0.0800,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0000,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_031,message_0222,0.1427,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0127,none,0,no,near threshold but not selected,1,1,0,2,0.14267149299164372,0.1427
msg_031,message_0250,0.1478,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0122,none,0,no,near threshold but not selected,1,1,0,2,0.1177541518033868,0.1178
msg_031,message_0227,0.3373,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0927,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,2,0.25730250115888736,0.2573
msg_031,message_0363,0.0558,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0242,none,0,no,near threshold but not selected,1,1,0,2,0.055752087554024166,0.0558
msg_031,message_0248,0.1222,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,2,0.12217153364895886,0.1222
msg_031,message_0249,0.3245,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0045,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.13454699936593859,0.1345
msg_057,message_0003,0.5567,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0167,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.3667083238962364,0.3667
msg_057,message_0268,0.0814,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0014,none,0,no,near threshold but not selected,1,1,0,5,0.08138033243439112,0.0814
msg_057,message_0041,0.3592,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0392,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.16921443746734907,0.1692
msg_057,message_0059,0.5891,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0491,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.3990829213123111,0.3991
msg_057,message_0370,0.1378,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.13776079118669096,0.1378
msg_057,message_0062,0.1521,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0221,none,0,no,near threshold but not selected,1,1,0,5,0.15212402315664528,0.1521
msg_057,message_0061,0.0992,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0192,none,0,no,near threshold but not selected,1,1,0,5,0.0991951380229602,0.0992
msg_057,message_0145,0.0874,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0074,none,0,no,near threshold but not selected,1,1,0,5,0.05736600827417197,0.0574
msg_057,message_0229,0.1378,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0078,none,0,no,near threshold but not selected,1,1,0,5,0.13776079118669096,0.1378
msg_057,message_0027,0.0990,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0190,none,0,no,near threshold but not selected,1,1,0,5,0.06902719296101877,0.0690
msg_057,message_0266,0.3878,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0678,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.1978447230287366,0.1978
msg_057,message_0169,0.5891,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0491,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.3990829213123111,0.3991
msg_087,message_0164,0.2617,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0083,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,2,0.12165867586409065,0.1217
msg_087,message_0163,0.3791,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1091,relational_useful_similarity,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,2,0.23913428063797845,0.2391
msg_087,message_0212,0.1817,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0083,none,0,no,near threshold but not selected,1,1,0,2,0.12165867586409065,0.1217
msg_067,message_0029,0.3124,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0076,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.12235934603619013,0.1224
msg_067,message_0044,0.3124,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0076,none,1,reviewed,selected by metadata/media rule; manually reviewed for same-user validity,1,1,0,5,0.12235934603619013,0.1224
msg_067,message_0098,0.5151,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0249,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.32514248345084934,0.3251
msg_067,message_0068,0.5151,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0249,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.32514248345084934,0.3251
msg_067,message_0271,0.3587,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0887,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.21871058074547373,0.2187
msg_067,message_0020,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_039,message_0209,0.3251,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0051,relational_useful_similarity,0,no,near threshold but not selected,1,1,0,5,0.13512618779092583,0.1351
msg_039,message_0254,0.1089,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0211,none,0,no,near threshold but not selected,1,1,0,5,0.1089259580848273,0.1089
msg_039,message_0133,0.3251,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0051,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.13512618779092583,0.1351
msg_039,message_0051,0.4610,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0790,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.2709507388022586,0.2710
msg_039,message_0210,0.3025,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0175,none,0,no,near threshold but not selected,1,1,0,5,0.11254442714421023,0.1125
msg_039,message_0364,0.6989,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2689,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,5,0.6188922112060499,0.6189
msg_039,message_0255,0.3506,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0306,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,5,0.1606438130409681,0.1606
msg_039,message_0403,0.3565,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0365,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,5,0.1665287502213113,0.1665
msg_039,message_0134,0.3025,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0175,none,0,no,near threshold but not selected,1,1,0,5,0.11254442714421023,0.1125
msg_039,message_0181,0.1918,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0018,none,0,no,near threshold but not selected,1,1,0,5,0.1318438837446729,0.1318
msg_039,message_0182,0.0867,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0067,none,0,no,near threshold but not selected,1,1,0,5,0.026715953576164818,0.0267
msg_039,message_0015,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,5,0.0,0.0000
msg_082,message_0218,1.0903,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.5503,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,2,0.9003118683403766,0.9003
msg_082,message_0380,0.2108,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0008,relational_useful_similarity,1,yes,same sender plus shared operational/urgent token,1,1,0,2,0.13075595744291693,0.1308
msg_082,message_0397,0.3076,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0124,none,0,no,near threshold but not selected,1,1,0,2,0.1175508013059637,0.1176
msg_082,message_0320,0.0929,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0129,none,0,no,near threshold but not selected,1,1,0,2,0.09288555092632499,0.0929
msg_082,message_0047,0.1470,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0170,none,0,no,near threshold but not selected,1,1,0,2,0.1470077406141695,0.1470
msg_082,message_0322,0.0600,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0200,none,0,no,near threshold but not selected,1,1,0,2,0.0,0.0000
msg_066,message_0258,0.2052,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0152,none,0,no,near threshold but not selected,1,1,0,3,0.14522074040894814,0.1452
msg_066,message_0367,0.1249,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0051,none,0,no,near threshold but not selected,1,1,0,3,0.12489279954101258,0.1249
msg_066,message_0136,0.0935,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0135,none,0,no,near threshold but not selected,1,1,0,3,0.06354431254280757,0.0635
msg_066,message_0157,0.1889,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0011,none,0,no,near threshold but not selected,1,1,0,3,0.12890632363525417,0.1289
msg_066,message_0257,0.8774,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.4674,text_similarity,1,yes,strong lexical similarity,1,1,0,3,0.8173538903870077,0.8174
msg_066,message_0402,0.8774,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.4674,text_similarity;relational_useful_similarity;same_media,1,yes,strong lexical similarity,1,1,0,3,0.8173538903870077,0.8174
msg_066,message_0018,0.2052,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0152,none,0,no,near threshold but not selected,1,1,0,3,0.14522074040894814,0.1452
msg_066,message_0017,0.2052,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0152,none,0,no,near threshold but not selected,1,1,0,3,0.14522074040894814,0.1452
msg_066,message_0104,0.1747,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0153,none,0,no,near threshold but not selected,1,1,0,3,0.11471445101995364,0.1147
msg_066,message_0112,0.2010,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0110,none,0,no,near threshold but not selected,1,1,0,3,0.14098683022197986,0.1410
msg_066,message_0052,0.4230,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0430,text_similarity,1,yes,strong lexical similarity,1,1,0,3,0.3929806625327155,0.3930
msg_049,message_0153,0.2630,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0030,relational_useful_similarity,1,yes,same business with relational lexical support,1,1,0,3,0.13300095023654335,0.1330
msg_049,message_0291,0.5965,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.1165,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,0.4664874220104035,0.4665
msg_049,message_0154,0.7074,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.2274,text_similarity;relational_useful_similarity,1,yes,strong lexical similarity,1,1,0,3,0.5773774357948629,0.5774
msg_015,message_0213,0.2181,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0199,0.2981,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0263,0.1347,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0047,none,0,no,near threshold but not selected,1,1,0,2,0.13472043521074137,0.1347
msg_015,message_0412,0.0622,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0178,none,0,no,near threshold but not selected,1,1,0,2,0.06221715186788916,0.0622
msg_015,message_0369,0.1411,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0111,none,0,no,near threshold but not selected,1,1,0,2,0.14113444856221286,0.1411
msg_015,message_0235,0.1081,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0056,0.1081,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0195,0.2181,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0023,0.4524,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0076,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.342432184175124,0.3424
msg_015,message_0085,0.2981,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0219,none,0,no,near threshold but not selected,1,1,0,2,0.10812113051867875,0.1081
msg_015,message_0045,0.4524,0.0800 score; 0.1300 relational_useful_similarity; 0.3500 text_similarity,0.0076,relational_useful_similarity,1,yes,same group with relational lexical support,1,1,0,2,0.342432184175124,0.3424
